candidate_id	chrom	start	end	strand	d0_umis	d0_cells	annotation_history_class	matched_primary_gene	overlapping_v49_added_genes	d1_discovery	polyasite	star_splice	support_count
D0_015781	chr1	236641480	236642433	+	71	66	unresolved			1	0	0	1
D0_015782	chr2	31830922	31842995	-	71	65	unresolved			1	1	0	2
D0_015783	chr3	94505528	94506651	-	71	67	unresolved			1	1	0	2
D0_015784	chr3	138639022	138643617	-	71	59	unresolved			1	0	0	1
D0_015785	chr4	73921919	73922093	-	71	69	unresolved			1	0	0	1
D0_015786	chr5	77991591	77992879	-	71	62	preexisting_v49_gene_span			1	1	0	2
D0_015787	chr5	97080616	97081321	-	71	53	unresolved			1	0	0	1
D0_015788	chr5	140630180	140631702	-	71	56	unresolved			1	1	0	2
D0_015789	chr5	159261751	159262703	-	71	57	primary_match	ENSG00000288764	ENSG00000288764	1	1	0	2
D0_015790	chr7	38336716	38340052	+	71	48	preexisting_v49_gene_span			1	0	0	1
D0_015791	chr7	73285649	73286596	-	71	68	unresolved			1	0	0	1
D0_015792	chr7	142802761	142805659	+	71	59	unresolved			1	1	0	2
D0_015793	chr8	74029426	74034291	+	71	59	unresolved			1	1	0	2
D0_015794	chr8	97149769	97153022	+	71	58	preexisting_v49_gene_span			1	1	0	2
D0_015795	chr9	129884945	129886585	+	71	62	unresolved			1	0	0	1
D0_015796	chr10	69121751	69123488	-	71	60	other_v49_added_gene		ENSG00000297237	1	1	0	2
D0_015797	chr10	74721993	74729960	+	71	54	unresolved			1	1	0	2
D0_015798	chr10	87467182	87469813	+	71	66	other_v49_added_gene		ENSG00000305816	1	0	0	1
D0_015799	chr12	9745815	9752435	-	71	46	unresolved			1	1	0	2
D0_015800	chr12	11199870	11202444	+	71	59	unresolved			1	0	0	1
D0_015801	chr12	120282778	120283241	+	71	69	unresolved			1	1	0	2
D0_015802	chr17	40543743	40546302	+	71	57	unresolved			1	0	0	1
D0_015803	chr17	68232835	68238523	-	71	62	preexisting_v49_gene_span			1	0	0	1
D0_015804	chr19	1021636	1023616	+	71	53	other_v49_added_gene		ENSG00000301067	1	1	0	2
D0_015805	chr19	18303692	18305953	+	71	52	other_v49_added_gene		ENSG00000293959,ENSG00000293999	1	0	0	1
D0_015806	chr19	19665061	19668656	-	71	50	unresolved			1	1	0	2
D0_015807	chr19	40416623	40418991	-	71	49	unresolved			1	0	0	1
D0_015808	chr20	4320108	4320485	-	71	31	unresolved			1	0	0	1
D0_015809	chrX	65114956	65119689	-	71	67	unresolved			1	0	0	1
D0_015810	chrX	81324948	81334263	+	71	60	unresolved			1	1	0	2
D0_015811	chr1	28246908	28249095	+	70	61	preexisting_v49_gene_span			1	1	0	2
D0_015812	chr3	148984174	148985535	-	70	65	unresolved			1	1	0	2
D0_015813	chr4	14249664	14344143	+	70	39	preexisting_v49_gene_span			1	1	0	2
D0_015814	chr4	83285042	83286403	+	70	60	unresolved			1	0	0	1
D0_015815	chr6	26184682	26192939	-	70	45	preexisting_v49_gene_span			1	1	0	2
D0_015816	chr6	109383760	109384258	+	70	57	unresolved			1	0	0	1
D0_015817	chr6	127693500	127697704	-	70	62	unresolved			1	1	0	2
D0_015818	chr9	129882305	129884673	-	70	58	other_v49_added_gene		ENSG00000288956	1	1	0	2
D0_015819	chr10	6629179	6636699	+	70	57	preexisting_v49_gene_span			1	1	0	2
D0_015820	chr10	48036165	48040413	-	70	67	primary_match	ENSG00000289444	ENSG00000289143,ENSG00000289444	1	1	0	2
D0_015821	chr14	91226122	91228313	+	70	60	preexisting_v49_gene_span			1	1	0	2
D0_015822	chr16	9128986	9138015	+	70	61	unresolved			1	1	0	2
D0_015823	chr17	1628913	1633571	+	70	56	unresolved			1	1	0	2
D0_015824	chr17	27213002	27213234	+	70	68	unresolved			1	0	0	1
D0_015825	chr17	37893193	37893387	+	70	67	unresolved			0	0	0	0
D0_015826	chr19	2478263	2483408	+	70	50	preexisting_v49_gene_span			1	1	0	2
D0_015827	KI270711.1	30589	33958	-	70	64	unresolved			1	0	0	1
D0_015828	chr1	224175126	224175399	-	69	66	unresolved			1	0	0	1
D0_015829	chr3	40971944	40972915	+	69	58	primary_match	ENSG00000294831	ENSG00000294831	1	0	0	1
D0_015830	chr3	101568194	101572562	+	69	63	unresolved			1	1	0	2
D0_015831	chr3	121886892	121890457	+	69	53	unresolved			1	0	0	1
D0_015832	chr4	25279806	25285979	+	69	58	preexisting_v49_gene_span			1	1	0	2
D0_015833	chr4	141598433	141604900	+	69	52	unresolved			1	0	0	1
D0_015834	chr5	71218934	71220326	-	69	65	other_v49_added_gene		ENSG00000296329	1	0	0	1
D0_015835	chr6	11533705	11537650	-	69	53	other_v49_added_gene		ENSG00000308128	1	1	0	2
D0_015836	chr6	28924158	28926858	+	69	59	preexisting_v49_gene_span			1	0	0	1
D0_015837	chr6	144200224	144200430	-	69	65	other_v49_added_gene		ENSG00000302628	1	1	0	2
D0_015838	chr7	158830276	158831576	+	69	63	unresolved			1	0	0	1
D0_015839	chr8	8933025	8938255	+	69	60	other_v49_added_gene		ENSG00000293372	1	1	0	2
D0_015840	chr9	34347929	34362366	+	69	48	unresolved			1	1	0	2
D0_015841	chr9	41372061	41373647	-	69	65	unresolved			1	0	0	1
D0_015842	chr9	63699832	63701919	-	69	62	unresolved			1	0	0	1
D0_015843	chr9	131568947	131574473	+	69	59	unresolved			1	0	0	1
D0_015844	chr10	131985138	131992582	+	69	47	unresolved			1	1	0	2
D0_015845	chr11	34103333	34103760	+	69	57	unresolved			1	1	0	2
D0_015846	chr11	117972829	117978010	-	69	56	unresolved			1	1	0	2
D0_015847	chr12	106347046	106350452	+	69	62	other_v49_added_gene		ENSG00000290003	1	1	0	2
D0_015848	chr12	111911886	111921331	-	69	58	unresolved			1	1	0	2
D0_015849	chr14	52300061	52309340	-	69	56	primary_match	ENSG00000289424	ENSG00000289424	1	1	0	2
D0_015850	chr14	103345144	103348286	-	69	61	unresolved			1	1	0	2
D0_015851	chr17	8874763	8878358	-	69	55	unresolved			1	1	0	2
D0_015852	chr17	28751006	28755062	+	69	56	unresolved			1	0	0	1
D0_015853	chr18	53916604	54079666	-	69	40	unresolved			1	1	0	2
D0_015854	chr19	1874083	1874750	+	69	64	unresolved			1	0	0	1
D0_015855	chr19	10384718	10390652	+	69	48	unresolved			1	0	0	1
D0_015856	chr19	19683768	19687292	-	69	58	unresolved			1	0	0	1
D0_015857	chrY	1458806	1462003	-	69	59	unresolved			1	0	0	1
D0_015858	chr1	30726842	30728198	-	68	57	unresolved			1	1	0	2
D0_015859	chr1	194284387	194289699	-	68	46	other_v49_added_gene		ENSG00000303114	1	1	0	2
D0_015860	chr2	108717722	108719375	-	68	57	unresolved			1	0	0	1
D0_015861	chr2	142870576	142874949	-	68	50	other_v49_added_gene		ENSG00000303809	1	1	0	2
D0_015862	chr2	229279511	229283105	-	68	48	unresolved			1	1	0	2
D0_015863	chr3	158829756	158837567	+	68	63	unresolved			1	1	0	2
D0_015864	chr4	141471103	141475726	+	68	51	unresolved			1	0	0	1
D0_015865	chr5	139630697	139633261	-	68	62	preexisting_v49_gene_span			1	0	0	1
D0_015866	chr7	100445913	100448752	+	68	40	unresolved			1	1	0	2
D0_015867	chr9	14602948	14610941	-	68	59	preexisting_v49_gene_span			1	1	0	2
D0_015868	chr10	128334935	128430545	-	68	65	unresolved			1	1	0	2
D0_015869	chr10	133353067	133355151	-	68	60	preexisting_v49_gene_span			1	1	0	2
D0_015870	chr14	91510612	91513042	+	68	57	other_v49_added_gene		ENSG00000300806	1	1	0	2
D0_015871	chr15	22283148	22287046	+	68	47	other_v49_added_gene		ENSG00000308356	1	0	0	1
D0_015872	chr16	28634190	28636489	+	68	63	unresolved			1	0	0	1
D0_015873	chr17	74557049	74560696	-	68	45	unresolved			1	1	0	2
D0_015874	chr21	33359949	33367736	+	68	59	unresolved			1	1	0	2
D0_015875	chr22	21630068	21630927	+	68	57	unresolved			1	1	0	2
D0_015876	chr22	37667282	37672289	-	68	57	preexisting_v49_gene_span			1	0	0	1
D0_015877	chrX	107708390	107713183	-	68	60	other_v49_added_gene		ENSG00000295165	1	0	0	1
D0_015878	GL000205.2	58139	64472	-	68	51	unresolved			1	1	1	3
D0_015879	chr1	25234873	25239221	-	67	55	unresolved			1	1	0	2
D0_015880	chr1	157709859	157711492	+	67	64	unresolved			1	1	0	2
D0_015881	chr1	193279699	193280814	-	67	59	unresolved			1	0	0	1
D0_015882	chr1	200874307	200874823	+	67	42	unresolved			1	1	0	2
D0_015883	chr2	85310558	85314197	+	67	64	unresolved			1	0	0	1
D0_015884	chr3	9483623	9492080	+	67	53	unresolved			1	1	0	2
D0_015885	chr3	15532379	15549050	-	67	44	unresolved			1	1	0	2
D0_015886	chr3	47486668	47491789	-	67	56	unresolved			1	1	1	3
D0_015887	chr3	141615520	141616067	-	67	53	unresolved			1	1	0	2
D0_015888	chr5	32322620	32353639	-	67	51	unresolved			1	1	0	2
D0_015889	chr5	42997802	43001054	+	67	58	preexisting_v49_gene_span			1	1	0	2
D0_015890	chr6	41266579	41267870	-	67	56	other_v49_added_gene		ENSG00000290563	1	1	0	2
D0_015891	chr7	44914729	44918625	+	67	53	unresolved			1	1	0	2
D0_015892	chr7	72479611	72548257	-	67	46	unresolved			1	1	0	2
D0_015893	chr9	130704896	130712373	+	67	60	preexisting_v49_gene_span			1	1	0	2
D0_015894	chr11	1533072	1536942	-	67	58	unresolved			1	0	0	1
D0_015895	chr16	21386672	21387912	+	67	56	other_v49_added_gene		ENSG00000290192	1	0	0	1
D0_015896	chr16	28627278	28632694	+	67	64	unresolved			1	0	0	1
D0_015897	chr17	42283314	42286057	-	67	55	preexisting_v49_gene_span			1	0	0	1
D0_015898	chr17	64975767	64990112	-	67	60	other_v49_added_gene		ENSG00000294601	1	1	0	2
D0_015899	chr18	35239620	35240919	-	67	59	unresolved			1	0	0	1
D0_015900	chr19	47382708	47384078	+	67	56	preexisting_v49_gene_span			1	1	0	2
D0_015901	chr20	1882879	1885366	-	67	40	preexisting_v49_gene_span			1	1	0	2
D0_015902	chrY	1668676	1689639	-	67	57	unresolved			1	0	0	1
D0_015903	KI270728.1	181298	1717827	+	67	65	unresolved			1	1	0	2
D0_015904	chr1	39006102	39009834	+	66	53	unresolved			1	1	0	2
D0_015905	chr1	89955507	89967218	+	66	44	other_v49_added_gene		ENSG00000303043	1	1	0	2
D0_015906	chr1	193265215	193267160	-	66	64	unresolved			1	0	0	1
D0_015907	chr1	228137354	228139912	-	66	51	unresolved			1	1	0	2
D0_015908	chr2	196822464	196823336	+	66	64	unresolved			1	1	0	2
D0_015909	chr2	231601203	231604561	-	66	58	preexisting_v49_gene_span			1	1	0	2
D0_015910	chr3	138636621	138641210	+	66	49	unresolved			1	0	0	1
D0_015911	chr4	102790010	102793654	-	66	59	preexisting_v49_gene_span			1	1	0	2
D0_015912	chr4	141589008	141597398	+	66	51	unresolved			1	0	0	1
D0_015913	chr5	75602083	75608651	+	66	58	preexisting_v49_gene_span			1	1	0	2
D0_015914	chr6	89093955	89095481	-	66	45	preexisting_v49_gene_span			1	0	0	1
D0_015915	chr7	36848174	36853836	-	66	56	preexisting_v49_gene_span			1	1	0	2
D0_015916	chr7	65770895	65771931	+	66	64	other_v49_added_gene		ENSG00000301562	1	1	0	2
D0_015917	chr7	75090852	75092554	-	66	61	unresolved			1	0	0	1
D0_015918	chr9	80750049	80760917	+	66	44	other_v49_added_gene		ENSG00000302378	1	1	0	2
D0_015919	chr10	96587452	96590453	+	66	59	unresolved			1	1	0	2
D0_015920	chr11	126289	127202	-	66	63	preexisting_v49_gene_span			1	0	0	1
D0_015921	chr11	65517621	65523364	-	66	47	unresolved			1	0	0	1
D0_015922	chr12	9120314	9121834	-	66	57	unresolved			1	0	0	1
D0_015923	chr12	46354570	46358000	-	66	57	unresolved			1	0	0	1
D0_015924	chr12	64697577	64703610	+	66	56	unresolved			1	1	0	2
D0_015925	chr14	20782539	20783796	+	66	56	unresolved			1	1	0	2
D0_015926	chr17	18811002	18813655	+	66	61	unresolved			1	1	0	2
D0_015927	chr17	67817001	67825486	-	66	54	other_v49_added_gene		ENSG00000306726	1	1	0	2
D0_015928	chr19	5154352	5158369	+	66	60	unresolved			1	0	0	1
D0_015929	chr19	13175743	13202899	+	66	46	other_v49_added_gene		ENSG00000300728	1	1	0	2
D0_015930	chr20	30405972	30408211	+	66	61	preexisting_v49_gene_span			1	1	0	2
D0_015931	chr20	31656305	31661268	-	66	56	unresolved			1	1	0	2
D0_015932	chrY	24362021	24362736	-	66	58	preexisting_v49_gene_span			1	0	0	1
D0_015933	chr1	58629912	58630265	-	65	61	unresolved			1	1	0	2
D0_015934	chr1	159058324	159062380	-	65	51	preexisting_v49_gene_span			1	1	0	2
D0_015935	chr2	95023659	95025172	-	65	54	preexisting_v49_gene_span			1	1	0	2
D0_015936	chr3	47349753	47350415	-	65	56	unresolved			1	0	0	1
D0_015937	chr3	141483745	141485375	+	65	25	unresolved			1	0	0	1
D0_015938	chr4	73070036	73072150	+	65	53	primary_match	ENSG00000299967	ENSG00000299967	1	1	0	2
D0_015939	chr5	50444329	50444919	-	65	63	unresolved			1	0	0	1
D0_015940	chr5	70798054	70801168	+	65	62	other_v49_added_gene		ENSG00000297805	1	0	0	1
D0_015941	chr7	66506545	66510999	-	65	55	unresolved			1	1	0	2
D0_015942	chr7	72457056	72556067	+	65	59	unresolved			1	0	0	1
D0_015943	chr7	106345060	106348779	+	65	51	unresolved			1	0	0	1
D0_015944	chr7	142781718	142787305	-	65	46	unresolved			1	1	1	3
D0_015945	chr9	120895355	120898928	-	65	57	unresolved			1	1	0	2
D0_015946	chr10	119081037	119085196	+	65	56	other_v49_added_gene		ENSG00000289126	1	1	0	2
D0_015947	chr11	1530248	1531762	-	65	57	unresolved			1	0	0	1
D0_015948	chr11	61028160	61031699	-	65	51	other_v49_added_gene		ENSG00000303405	1	1	0	2
D0_015949	chr12	53260637	53268135	-	65	61	unresolved			1	1	0	2
D0_015950	chr12	55409698	55411223	-	65	59	unresolved			1	1	0	2
D0_015951	chr14	102587663	102592144	-	65	57	unresolved			1	1	0	2
D0_015952	chr15	62954347	62954527	+	65	60	unresolved			1	1	0	2
D0_015953	chr16	71817088	71830345	+	65	50	preexisting_v49_gene_span			1	1	0	2
D0_015954	chr19	13166109	13169990	-	65	49	other_v49_added_gene		ENSG00000300773	1	0	0	1
D0_015955	chr19	19683903	19688038	+	65	56	unresolved			1	0	0	1
D0_015956	chr19	35169927	35188187	+	65	56	preexisting_v49_gene_span			1	1	0	2
D0_015957	chr20	3187831	3190054	-	65	60	preexisting_v49_gene_span			1	1	0	2
D0_015958	chr20	5535901	5539402	-	65	49	unresolved			1	0	0	1
D0_015959	chrY	1232951	1262331	+	65	44	other_v49_added_gene		ENSG00000310544	1	0	0	1
D0_015960	chrY	1332479	1336498	-	65	50	unresolved			1	0	0	1
D0_015961	chr1	93139217	93143711	+	64	58	unresolved			1	1	0	2
D0_015962	chr1	155566788	155586122	+	64	55	preexisting_v49_gene_span			1	1	0	2
D0_015963	chr1	160600853	160605439	-	64	53	unresolved			1	0	0	1
D0_015964	chr2	219370669	219373489	-	64	57	preexisting_v49_gene_span			1	1	0	2
D0_015965	chr5	70514394	70515930	+	64	62	other_v49_added_gene		ENSG00000291221	1	0	0	1
D0_015966	chr5	88184512	88189573	-	64	56	preexisting_v49_gene_span			1	1	0	2
D0_015967	chr5	97082260	97088103	+	64	46	other_v49_added_gene		ENSG00000302623	1	1	1	3
D0_015968	chr5	115413522	115413608	+	64	63	unresolved			1	0	0	1
D0_015969	chr5	143274703	143275849	+	64	57	other_v49_added_gene		ENSG00000300303	1	0	0	1
D0_015970	chr6	32809067	32812361	-	64	52	unresolved			1	1	0	2
D0_015971	chr6	139134427	139135053	-	64	55	unresolved			1	1	0	2
D0_015972	chr7	5514230	5524996	+	64	55	unresolved			1	1	0	2
D0_015973	chr7	56093246	56101327	+	64	56	other_v49_added_gene		ENSG00000308826	1	1	0	2
D0_015974	chr8	10445089	10450709	+	64	53	unresolved			1	1	0	2
D0_015975	chr10	97351892	97355892	-	64	48	unresolved			1	0	0	1
D0_015976	chr10	111017531	111026340	+	64	53	other_v49_added_gene		ENSG00000300824	1	1	0	2
D0_015977	chr11	4093373	4094666	-	64	49	unresolved			1	1	0	2
D0_015978	chr11	47453415	47455925	-	64	51	unresolved			1	1	0	2
D0_015979	chr12	11301456	11306838	+	64	52	unresolved			1	1	0	2
D0_015980	chr12	132485932	132489456	-	64	53	unresolved			1	0	0	1
D0_015981	chr13	28656799	28659090	-	64	56	other_v49_added_gene		ENSG00000289569	1	1	0	2
D0_015982	chr14	35391616	35397298	+	64	43	unresolved			1	0	0	1
D0_015983	chr17	19091825	19092149	+	64	56	preexisting_v49_gene_span			1	0	0	1
D0_015984	chr17	19898691	19904277	-	64	57	unresolved			1	1	0	2
D0_015985	chr17	47104543	47116270	-	64	45	unresolved			1	1	0	2
D0_015986	chr18	51085769	51089712	+	64	49	unresolved			1	1	0	2
D0_015987	chr19	49493449	49496195	-	64	57	unresolved			1	1	0	2
D0_015988	chrX	65188397	65210875	-	64	56	unresolved			1	0	0	1
D0_015989	chrX	79309816	79315062	+	64	48	unresolved			1	0	0	1
D0_015990	chrX	118450574	118475676	+	64	51	unresolved			1	1	0	2
D0_015991	chr1	25235130	25239339	+	63	54	preexisting_v49_gene_span			1	1	0	2
D0_015992	chr1	25872563	25875364	-	63	55	preexisting_v49_gene_span			1	1	0	2
D0_015993	chr2	53102440	53327171	+	63	39	unresolved			1	1	0	2
D0_015994	chr2	229756454	229763035	-	63	51	unresolved			1	1	0	2
D0_015995	chr3	129163942	129165121	+	63	56	unresolved			1	0	0	1
D0_015996	chr3	146508126	146513812	-	63	50	preexisting_v49_gene_span			1	1	0	2
D0_015997	chr5	138938675	138943886	-	63	54	unresolved			1	1	0	2
D0_015998	chr5	149488523	149490738	-	63	55	unresolved			1	1	0	2
D0_015999	chr6	26240749	26244411	+	63	50	other_v49_added_gene		ENSG00000291336,ENSG00000291338	1	1	0	2
D0_016000	chr6	87702293	87705696	+	63	47	unresolved			1	1	0	2
D0_016001	chr7	67808822	67968067	+	63	61	other_v49_added_gene		ENSG00000295002	1	1	0	2
D0_016002	chr7	152676260	152677636	+	63	58	unresolved			1	1	0	2
D0_016003	chr9	100986735	100986924	+	63	61	unresolved			1	0	0	1
D0_016004	chr10	102097416	102102568	-	63	52	unresolved			1	1	0	2
D0_016005	chr10	102670653	102673724	+	63	52	unresolved			1	0	0	1
D0_016006	chr11	58770648	58787676	+	63	37	other_v49_added_gene		ENSG00000289621	1	1	1	3
D0_016007	chr12	7978932	7987565	+	63	56	preexisting_v49_gene_span			1	0	0	1
D0_016008	chr14	52328601	52329930	+	63	54	preexisting_v49_gene_span			1	1	0	2
D0_016009	chr15	58587086	58587456	-	63	59	unresolved			1	1	0	2
D0_016010	chr17	42283318	42286157	+	63	57	unresolved			1	0	0	1
D0_016011	chr17	48123619	48126878	-	63	51	unresolved			1	0	0	1
D0_016012	chr19	12919710	12922442	-	63	56	preexisting_v49_gene_span			1	1	0	2
D0_016013	chr19	14370205	14372374	+	63	49	unresolved			1	0	0	1
D0_016014	chr20	57487922	57488360	-	63	61	preexisting_v49_gene_span			1	1	0	2
D0_016015	chr20	63637627	63639691	-	63	51	unresolved			1	1	0	2
D0_016016	chr22	36481714	36483678	-	63	60	preexisting_v49_gene_span			1	1	0	2
D0_016017	chr22	42375299	42378250	+	63	54	unresolved			1	0	0	1
D0_016018	chr1	85264608	85265040	+	62	51	unresolved			1	0	0	1
D0_016019	chr1	92961548	92964593	+	62	53	other_v49_added_gene		ENSG00000296298,ENSG00000289544	1	1	0	2
D0_016020	chr1	108689959	108691971	-	62	56	other_v49_added_gene		ENSG00000290126	1	1	0	2
D0_016021	chr2	65130409	65133510	+	62	59	other_v49_added_gene		ENSG00000300592	1	1	0	2
D0_016022	chr2	157363480	157368448	-	62	51	unresolved			1	1	0	2
D0_016023	chr2	197355577	197379684	-	62	56	unresolved			1	1	0	2
D0_016024	chr3	185052811	185060130	+	62	44	preexisting_v49_gene_span			1	1	0	2
D0_016025	chr4	83253248	83261351	-	62	53	unresolved			1	1	0	2
D0_016026	chr5	71130367	71133892	-	62	60	other_v49_added_gene		ENSG00000296329	1	0	0	1
D0_016027	chr5	91363546	91368561	-	62	49	unresolved			1	0	0	1
D0_016028	chr8	103391792	103398631	-	62	49	unresolved			1	1	0	2
D0_016029	chr10	65501447	65546056	+	62	59	unresolved			1	1	0	2
D0_016030	chr10	110514450	110521551	-	62	46	unresolved			1	0	0	1
D0_016031	chr11	299904	304919	+	62	50	preexisting_v49_gene_span			1	0	0	1
D0_016032	chr11	68945161	68976825	+	62	49	unresolved			1	1	0	2
D0_016033	chr12	52063399	52065104	+	62	39	unresolved			1	0	0	1
D0_016034	chr14	49635239	49641259	+	62	53	unresolved			1	1	0	2
D0_016035	chr15	67195632	67196327	+	62	53	unresolved			1	0	0	1
D0_016036	chr16	2532082	2537843	+	62	56	unresolved			1	1	0	2
D0_016037	chr16	55793961	55794158	+	62	52	other_v49_added_gene		ENSG00000291109	1	1	0	2
D0_016038	chr19	5670229	5672761	-	62	53	unresolved			1	0	1	2
D0_016039	chr19	47273719	47274874	+	62	55	preexisting_v49_gene_span			1	1	0	2
D0_016040	chr20	49915742	49918021	+	62	41	unresolved			1	1	0	2
D0_016041	chrX	130062603	130064757	-	62	58	preexisting_v49_gene_span			1	1	0	2
D0_016042	chr1	1693103	1694908	+	61	52	other_v49_added_gene		ENSG00000310190	1	1	0	2
D0_016043	chr1	24673766	24687739	+	61	54	unresolved			1	1	0	2
D0_016044	chr1	117857989	117863312	-	61	55	unresolved			1	1	0	2
D0_016045	chr2	10562691	10564257	+	61	52	unresolved			1	0	0	1
D0_016046	chr2	191708568	191711576	+	61	52	preexisting_v49_gene_span			1	1	0	2
D0_016047	chr2	197435231	197442071	+	61	54	other_v49_added_gene		ENSG00000305025	1	1	0	2
D0_016048	chr3	49161083	49161677	-	61	57	preexisting_v49_gene_span			1	0	0	1
D0_016049	chr3	101594899	101598050	-	61	56	unresolved			1	1	0	2
D0_016050	chr4	145180842	145184596	+	61	48	unresolved			1	1	0	2
D0_016051	chr5	66083083	66085376	-	61	58	unresolved			1	0	0	1
D0_016052	chr6	166957358	166963407	-	61	51	preexisting_v49_gene_span			1	1	0	2
D0_016053	chr7	75264060	75268066	-	61	48	unresolved			1	1	0	2
D0_016054	chr7	76444148	76448075	-	61	56	unresolved			1	0	0	1
D0_016055	chr7	149538758	149545487	-	61	53	unresolved			1	1	0	2
D0_016056	chr8	143028491	143032566	+	61	47	other_v49_added_gene		ENSG00000305126	1	1	0	2
D0_016057	chr10	79649883	79652671	+	61	52	unresolved			1	0	0	1
D0_016058	chr10	91922104	91923654	-	61	50	unresolved			1	1	0	2
D0_016059	chr11	66247412	66251694	+	61	57	unresolved			1	1	0	2
D0_016060	chr11	73397772	73400181	+	61	49	unresolved			1	0	0	1
D0_016061	chr11	118336359	118338770	-	61	49	preexisting_v49_gene_span			1	1	0	2
D0_016062	chr12	8026831	8028139	+	61	51	primary_match	ENSG00000294692	ENSG00000294692	1	0	0	1
D0_016063	chr12	11345494	11348831	+	61	48	unresolved			1	0	0	1
D0_016064	chr12	53438022	53438840	+	61	57	unresolved			1	0	0	1
D0_016065	chr14	20461989	20463298	+	61	50	preexisting_v49_gene_span			1	1	0	2
D0_016066	chr14	74998944	75002471	-	61	48	unresolved			1	1	0	2
D0_016067	chr14	102066750	102069269	-	61	28	unresolved			1	1	0	2
D0_016068	chr16	29520231	29523564	+	61	60	other_v49_added_gene		ENSG00000309168	1	0	0	1
D0_016069	chr17	7834117	7838784	-	61	50	other_v49_added_gene		ENSG00000307066,ENSG00000288929	1	1	0	2
D0_016070	chr17	40172883	40176013	-	61	49	unresolved			1	0	0	1
D0_016071	chr17	75289610	75301199	-	61	53	preexisting_v49_gene_span			1	1	0	2
D0_016072	chr19	19689347	19694357	+	61	55	unresolved			1	1	0	2
D0_016073	chr20	3051785	3059192	-	61	47	unresolved			1	1	0	2
D0_016074	chr22	26842595	26845062	+	61	55	preexisting_v49_gene_span			1	0	0	1
D0_016075	chr22	28789917	28794213	-	61	50	unresolved			1	1	0	2
D0_016076	chrX	30552944	30555974	-	61	50	unresolved			1	1	0	2
D0_016077	chrX	48958673	48959136	-	61	47	unresolved			1	0	0	1
D0_016078	chrX	93287427	93287637	-	61	57	unresolved			1	1	0	2
D0_016079	chr1	13697827	13700005	-	60	50	unresolved			1	1	0	2
D0_016080	chr1	77559966	77561952	-	60	55	unresolved			1	1	0	2
