candidate_id	chrom	start	end	strand	d0_umis	d0_cells	annotation_history_class	matched_primary_gene	overlapping_v49_added_genes	d1_discovery	polyasite	star_splice	support_count
D0_007722	chr3	144485606	144486016	-	15	14	unresolved			1	0	0	1
D0_007723	chr3	152156933	152160413	-	15	12	preexisting_v49_gene_span			1	1	0	2
D0_007724	chr3	156724595	156726004	+	15	15	other_v49_added_gene		ENSG00000294200	1	1	0	2
D0_007725	chr3	160486104	160487548	-	15	12	unresolved			1	1	0	2
D0_007726	chr3	170085783	170086682	-	15	14	unresolved			1	1	0	2
D0_007727	chr3	171518908	171519031	+	15	15	unresolved			1	0	0	1
D0_007728	chr3	172747675	172750043	-	15	12	unresolved			1	0	0	1
D0_007729	chr3	182923643	182927868	-	15	14	unresolved			1	1	0	2
D0_007730	chr3	183486632	183487423	+	15	15	unresolved			1	1	0	2
D0_007731	chr3	196432999	196433338	+	15	12	preexisting_v49_gene_span			1	1	0	2
D0_007732	chr4	839137	843626	-	15	13	unresolved			1	1	0	2
D0_007733	chr4	1857279	1860009	+	15	14	other_v49_added_gene		ENSG00000308909	1	1	0	2
D0_007734	chr4	15465515	15466725	-	15	13	unresolved			1	0	0	1
D0_007735	chr4	24584762	24585252	+	15	13	unresolved			1	0	0	1
D0_007736	chr4	41962773	41965193	-	15	15	unresolved			1	0	0	1
D0_007737	chr4	45917170	45917445	+	15	15	unresolved			1	0	0	1
D0_007738	chr4	71047934	71050845	+	15	15	unresolved			1	0	0	1
D0_007739	chr4	77040621	77043629	-	15	15	other_v49_added_gene		ENSG00000294184	1	1	0	2
D0_007740	chr4	77983309	77984503	-	15	15	other_v49_added_gene		ENSG00000298324	0	0	0	0
D0_007741	chr4	82464804	82466938	-	15	14	unresolved			1	0	0	1
D0_007742	chr4	101017119	101018783	-	15	13	unresolved			1	0	0	1
D0_007743	chr4	112443133	112445562	+	15	15	unresolved			1	1	0	2
D0_007744	chr4	143511956	143513364	-	15	15	preexisting_v49_gene_span			1	1	0	2
D0_007745	chr4	151405398	151407473	-	15	10	preexisting_v49_gene_span			1	1	0	2
D0_007746	chr4	169091449	169092890	-	15	15	unresolved			1	1	0	2
D0_007747	chr4	174586219	174586509	-	15	15	unresolved			1	0	0	1
D0_007748	chr5	1453588	1456121	-	15	9	unresolved			1	1	0	2
D0_007749	chr5	1634075	1634766	+	15	13	unresolved			1	0	0	1
D0_007750	chr5	16336241	16338375	+	15	15	unresolved			1	0	0	1
D0_007751	chr5	18686248	18687679	-	15	14	other_v49_added_gene		ENSG00000299222	1	0	0	1
D0_007752	chr5	37074564	37076145	+	15	13	other_v49_added_gene		ENSG00000309369	1	0	0	1
D0_007753	chr5	41901355	41903981	-	15	15	unresolved			1	0	0	1
D0_007754	chr5	50486987	50597994	-	15	12	unresolved			0	1	0	1
D0_007755	chr5	53876692	53878577	-	15	13	unresolved			1	0	0	1
D0_007756	chr5	54554396	54555788	+	15	15	unresolved			1	1	0	2
D0_007757	chr5	58505873	58506424	+	15	11	other_v49_added_gene		ENSG00000297661	1	0	0	1
D0_007758	chr5	68303073	68303571	+	15	14	unresolved			1	0	0	1
D0_007759	chr5	69598703	69598953	+	15	15	unresolved			1	0	0	1
D0_007760	chr5	70046267	70049352	+	15	14	unresolved			1	0	0	1
D0_007761	chr5	70078564	70080693	+	15	13	unresolved			1	0	0	1
D0_007762	chr5	71135009	71135936	+	15	15	other_v49_added_gene		ENSG00000296364	1	0	0	1
D0_007763	chr5	71186244	71187901	+	15	13	other_v49_added_gene		ENSG00000296364	1	0	0	1
D0_007764	chr5	80087357	80089194	-	15	13	unresolved			1	0	0	1
D0_007765	chr5	80258269	80259437	-	15	13	unresolved			1	0	0	1
D0_007766	chr5	97080652	97081149	+	15	15	other_v49_added_gene		ENSG00000302623	1	1	0	2
D0_007767	chr5	98340080	98340444	+	15	15	unresolved			1	0	0	1
D0_007768	chr5	115561623	115563628	-	15	13	unresolved			1	1	0	2
D0_007769	chr5	131153093	131155087	+	15	12	unresolved			1	0	0	1
D0_007770	chr5	138108296	138108693	-	15	14	unresolved			1	0	0	1
D0_007771	chr5	142154743	142156644	+	15	13	unresolved			1	1	0	2
D0_007772	chr5	150439617	150440820	-	15	13	unresolved			1	1	0	2
D0_007773	chr5	151163545	151164472	-	15	15	other_v49_added_gene		ENSG00000298634	1	0	0	1
D0_007774	chr5	151356122	151358856	+	15	15	other_v49_added_gene		ENSG00000297368	1	0	0	1
D0_007775	chr5	176539302	176539696	+	15	14	unresolved			1	1	0	2
D0_007776	chr5	178127765	178130729	-	15	13	unresolved			1	0	0	1
D0_007777	chr5	180365361	180396533	+	15	15	unresolved			1	1	0	2
D0_007778	chr6	2940377	2942329	+	15	15	preexisting_v49_gene_span			1	1	0	2
D0_007779	chr6	11091571	11093210	-	15	14	unresolved			1	1	0	2
D0_007780	chr6	20087301	20090280	-	15	14	unresolved			1	1	0	2
D0_007781	chr6	26113193	26114652	+	15	14	unresolved			1	0	0	1
D0_007782	chr6	27808727	27809890	+	15	13	unresolved			1	1	0	2
D0_007783	chr6	27889336	27890059	-	15	12	other_v49_added_gene		ENSG00000305786	1	0	0	1
D0_007784	chr6	27894135	27896402	-	15	12	other_v49_added_gene		ENSG00000305786	1	0	0	1
D0_007785	chr6	29964068	29967939	+	15	13	other_v49_added_gene		ENSG00000310474	1	1	0	2
D0_007786	chr6	30521502	30525225	+	15	12	unresolved			1	0	0	1
D0_007787	chr6	31209664	31213538	+	15	14	preexisting_v49_gene_span			1	0	0	1
D0_007788	chr6	32485105	32485279	-	15	11	unresolved			1	0	0	1
D0_007789	chr6	33343130	33345868	+	15	14	other_v49_added_gene		ENSG00000310006	1	0	0	1
D0_007790	chr6	34584368	34585899	-	15	13	unresolved			1	0	0	1
D0_007791	chr6	36114452	36116591	-	15	13	preexisting_v49_gene_span			1	0	0	1
D0_007792	chr6	36628194	36628915	+	15	11	unresolved			1	0	0	1
D0_007793	chr6	37118092	37147941	+	15	15	other_v49_added_gene		ENSG00000296517,ENSG00000296595	1	1	0	2
D0_007794	chr6	42087729	42088140	+	15	11	unresolved			1	0	0	1
D0_007795	chr6	42090143	42091577	+	15	13	unresolved			1	0	0	1
D0_007796	chr6	42694236	42696143	+	15	11	other_v49_added_gene		ENSG00000308061	1	0	0	1
D0_007797	chr6	43036519	43037209	-	15	14	unresolved			1	0	0	1
D0_007798	chr6	44111567	44113097	-	15	14	preexisting_v49_gene_span			1	0	0	1
D0_007799	chr6	53237469	53239106	-	15	13	other_v49_added_gene		ENSG00000296254	1	0	0	1
D0_007800	chr6	53248831	53250245	-	15	15	other_v49_added_gene		ENSG00000296254	1	0	0	1
D0_007801	chr6	63594224	63603572	+	15	12	unresolved			1	1	0	2
D0_007802	chr6	70607973	70608161	-	15	15	unresolved			1	0	0	1
D0_007803	chr6	71829821	71829937	-	15	15	unresolved			1	0	0	1
D0_007804	chr6	87667738	87670899	-	15	13	unresolved			1	1	0	2
D0_007805	chr6	87781206	87821255	-	15	14	unresolved			1	1	0	2
D0_007806	chr6	108558401	108559798	+	15	13	other_v49_added_gene		ENSG00000302140	1	1	0	2
D0_007807	chr6	121414906	121415078	-	15	15	unresolved			1	0	0	1
D0_007808	chr6	122434701	122436635	+	15	14	unresolved			1	1	0	2
D0_007809	chr6	130513132	130513569	-	15	9	unresolved			1	0	0	1
D0_007810	chr6	131289174	131292445	-	15	15	other_v49_added_gene		ENSG00000290067	1	0	0	1
D0_007811	chr6	139064061	139071732	+	15	15	unresolved			1	0	0	1
D0_007812	chr6	149177676	149178388	-	15	14	unresolved			1	0	0	1
D0_007813	chr6	155900440	155903325	-	15	12	preexisting_v49_gene_span			1	1	0	2
D0_007814	chr6	158228928	158231756	-	15	13	unresolved			1	1	0	2
D0_007815	chr7	1327194	1327489	+	15	15	unresolved			1	0	0	1
D0_007816	chr7	2483800	2489710	+	15	13	other_v49_added_gene		ENSG00000306890	1	1	0	2
D0_007817	chr7	2866349	2869978	-	15	12	preexisting_v49_gene_span			1	0	0	1
D0_007818	chr7	2893321	2896130	-	15	15	unresolved			1	1	0	2
D0_007819	chr7	6659795	6662146	+	15	13	unresolved			1	1	0	2
D0_007820	chr7	17773698	17774042	-	15	14	unresolved			1	0	0	1
D0_007821	chr7	26657666	26664745	-	15	14	preexisting_v49_gene_span			1	1	0	2
D0_007822	chr7	28949049	28949569	+	15	14	unresolved			1	0	0	1
D0_007823	chr7	38254993	38257351	-	15	14	preexisting_v49_gene_span			1	0	0	1
D0_007824	chr7	38719452	38722962	-	15	15	unresolved			1	1	0	2
D0_007825	chr7	39916273	39916429	-	15	15	unresolved			1	0	0	1
D0_007826	chr7	42888891	42891282	+	15	10	other_v49_added_gene		ENSG00000290065	1	1	0	2
D0_007827	chr7	47667199	47668059	+	15	14	unresolved			1	0	0	1
D0_007828	chr7	63566372	63566543	-	15	14	unresolved			1	1	0	2
D0_007829	chr7	64509699	64509963	+	15	15	unresolved			1	1	0	2
D0_007830	chr7	64716080	64717181	+	15	14	unresolved			1	0	0	1
D0_007831	chr7	67249624	67252805	+	15	15	unresolved			1	0	0	1
D0_007832	chr7	73413796	73415616	-	15	15	unresolved			1	0	0	1
D0_007833	chr7	73523445	73530728	-	15	11	unresolved			1	1	0	2
D0_007834	chr7	73672993	73676839	+	15	13	unresolved			1	0	0	1
D0_007835	chr7	75150355	75155925	+	15	15	unresolved			1	0	0	1
D0_007836	chr7	75181386	75181519	-	15	15	unresolved			1	0	0	1
D0_007837	chr7	76456908	76457254	+	15	13	unresolved			1	0	0	1
D0_007838	chr7	77972924	77975543	-	15	14	unresolved			1	1	0	2
D0_007839	chr7	93087582	93091748	-	15	8	unresolved			1	1	0	2
D0_007840	chr7	93096705	93099112	-	15	10	unresolved			1	1	0	2
D0_007841	chr7	106909054	106913881	+	15	12	unresolved			1	0	0	1
D0_007842	chr7	128289728	128291495	-	15	12	unresolved			1	1	0	2
D0_007843	chr7	134644523	134646574	-	15	13	other_v49_added_gene		ENSG00000299028	1	1	0	2
D0_007844	chr7	140221860	140222506	+	15	13	unresolved			1	0	0	1
D0_007845	chr7	140228219	140230654	-	15	13	unresolved			1	0	0	1
D0_007846	chr7	142517599	142518792	-	15	14	unresolved			1	0	0	1
D0_007847	chr7	143378634	143379465	-	15	14	preexisting_v49_gene_span			1	1	0	2
D0_007848	chr7	149230575	149232809	-	15	15	unresolved			1	0	0	1
D0_007849	chr7	149524481	149529095	-	15	13	unresolved			1	1	0	2
D0_007850	chr7	150485685	150488291	-	15	11	other_v49_added_gene		ENSG00000302520	1	0	0	1
D0_007851	chr8	2199204	2199491	+	15	9	other_v49_added_gene		ENSG00000288782	0	0	0	0
D0_007852	chr8	22243985	22244924	-	15	12	other_v49_added_gene		ENSG00000309144	1	1	0	2
D0_007853	chr8	30061523	30062457	+	15	14	unresolved			1	0	0	1
D0_007854	chr8	48071411	48093110	-	15	14	unresolved			1	1	0	2
D0_007855	chr8	56057105	56057268	+	15	15	unresolved			1	0	0	1
D0_007856	chr8	56062867	56065327	-	15	12	unresolved			1	1	0	2
D0_007857	chr8	60985311	60985751	+	15	15	preexisting_v49_gene_span			1	1	0	2
D0_007858	chr8	63166887	63167724	-	15	10	preexisting_v49_gene_span			1	0	0	1
D0_007859	chr8	70542664	70545400	+	15	14	other_v49_added_gene		ENSG00000298363	1	1	0	2
D0_007860	chr8	77020333	77022414	+	15	13	unresolved			1	0	0	1
D0_007861	chr8	87900609	87901088	-	15	15	unresolved			1	0	0	1
D0_007862	chr8	89887202	89891503	-	15	14	preexisting_v49_gene_span			1	1	0	2
D0_007863	chr8	91095355	91095750	-	15	14	unresolved			1	0	0	1
D0_007864	chr8	97249293	97249511	+	15	15	unresolved			1	0	0	1
D0_007865	chr8	106756233	106757356	-	15	15	other_v49_added_gene		ENSG00000295337	1	0	0	1
D0_007866	chr8	109151003	109162975	+	15	15	unresolved			1	1	0	2
D0_007867	chr8	124280244	124283729	-	15	14	unresolved			1	0	0	1
D0_007868	chr8	140635755	140636190	+	15	14	unresolved			1	0	0	1
D0_007869	chr9	5880791	5881418	-	15	13	unresolved			1	1	0	2
D0_007870	chr9	6517738	6518661	+	15	14	unresolved			1	0	0	1
D0_007871	chr9	7667092	7667348	-	15	15	unresolved			1	0	0	1
D0_007872	chr9	33284545	33287034	-	15	14	unresolved			1	0	0	1
D0_007873	chr9	35564357	35592784	-	15	13	other_v49_added_gene		ENSG00000288586	1	1	0	2
D0_007874	chr9	36305859	36308473	+	15	13	unresolved			1	1	0	2
D0_007875	chr9	37034284	37034530	-	15	12	unresolved			1	1	0	2
D0_007876	chr9	41447028	41448359	+	15	14	other_v49_added_gene		ENSG00000288891	1	0	0	1
D0_007877	chr9	70419178	70420993	+	15	14	other_v49_added_gene		ENSG00000308298,ENSG00000308345	1	1	0	2
D0_007878	chr9	75149137	75149681	-	15	14	other_v49_added_gene		ENSG00000308426	1	0	0	1
D0_007879	chr9	80351186	80353095	+	15	15	unresolved			1	0	0	1
D0_007880	chr9	80693721	80694635	+	15	11	unresolved			1	0	0	1
D0_007881	chr9	86260068	86261604	-	15	15	unresolved			1	0	0	1
D0_007882	chr9	104718872	104720256	+	15	13	unresolved			1	0	0	1
D0_007883	chr9	108038237	108038517	-	15	12	other_v49_added_gene		ENSG00000303954	1	0	0	1
D0_007884	chr9	110172596	110173091	+	15	15	unresolved			1	0	0	1
D0_007885	chr9	111894736	111895739	-	15	13	unresolved			1	0	0	1
D0_007886	chr9	114394762	114396592	+	15	13	other_v49_added_gene		ENSG00000298561	1	0	0	1
D0_007887	chr9	124055419	124095032	-	15	15	other_v49_added_gene		ENSG00000308400	1	0	0	1
D0_007888	chr9	126509416	126510608	-	15	14	other_v49_added_gene		ENSG00000295036	1	0	0	1
D0_007889	chr9	126552481	126555741	+	15	15	unresolved			1	0	0	1
D0_007890	chr9	128367976	128371032	-	15	15	unresolved			1	1	0	2
D0_007891	chr9	129380957	129383463	-	15	13	other_v49_added_gene		ENSG00000295136	1	1	0	2
D0_007892	chr9	132355335	132356339	+	15	12	other_v49_added_gene		ENSG00000303195	1	1	0	2
D0_007893	chr10	6402018	6402318	+	15	14	other_v49_added_gene		ENSG00000302067	1	0	0	1
D0_007894	chr10	8849013	8851885	-	15	8	unresolved			1	0	0	1
D0_007895	chr10	14816061	14819225	-	15	15	preexisting_v49_gene_span			1	1	0	2
D0_007896	chr10	43550503	43552335	-	15	14	unresolved			1	1	0	2
D0_007897	chr10	47210940	47224936	+	15	15	other_v49_added_gene		ENSG00000289299	1	1	1	3
D0_007898	chr10	49809269	49812235	-	15	14	unresolved			1	0	0	1
D0_007899	chr10	69086622	69087955	-	15	15	other_v49_added_gene		ENSG00000297306	1	0	0	1
D0_007900	chr10	74713660	74717468	+	15	15	unresolved			1	1	0	2
D0_007901	chr10	80092576	80094081	+	15	14	unresolved			1	1	0	2
D0_007902	chr10	87199636	87201509	+	15	11	unresolved			1	0	0	1
D0_007903	chr10	100186140	100186901	+	15	13	other_v49_added_gene		ENSG00000305493	1	1	0	2
D0_007904	chr10	104120317	104121689	-	15	12	other_v49_added_gene		ENSG00000294070	1	1	0	2
D0_007905	chr10	107505887	107505996	+	15	15	unresolved			1	0	0	1
D0_007906	chr10	110287556	110287981	+	15	13	unresolved			1	1	0	2
D0_007907	chr10	112916650	112918091	+	15	11	preexisting_v49_gene_span			1	0	0	1
D0_007908	chr10	123225988	123227019	+	15	15	unresolved			1	0	0	1
D0_007909	chr11	628982	629778	-	15	7	unresolved			1	1	0	2
D0_007910	chr11	2291673	2294206	-	15	13	unresolved			1	0	0	1
D0_007911	chr11	6040247	6040720	+	15	14	other_v49_added_gene		ENSG00000289150	1	0	0	1
D0_007912	chr11	9274034	9276216	-	15	15	unresolved			1	0	0	1
D0_007913	chr11	15478939	15479041	+	15	15	other_v49_added_gene		ENSG00000298800	0	0	0	0
D0_007914	chr11	40085016	40087525	-	15	12	unresolved			1	0	0	1
D0_007915	chr11	40097403	40099223	-	15	12	unresolved			1	0	0	1
D0_007916	chr11	46601309	46602852	-	15	14	preexisting_v49_gene_span			1	1	0	2
D0_007917	chr11	46740040	46742956	-	15	15	unresolved			1	1	0	2
D0_007918	chr11	61385881	61388188	+	15	12	unresolved			1	0	0	1
D0_007919	chr11	63958775	63959800	+	15	14	unresolved			1	0	0	1
D0_007920	chr11	67426108	67427522	-	15	10	unresolved			1	1	0	2
D0_007921	chr11	69971471	69972424	-	15	9	unresolved			1	0	0	1
D0_007922	chr11	73668126	73670823	+	15	14	unresolved			1	0	0	1
D0_007923	chr11	73970535	73972037	+	15	15	unresolved			1	0	0	1
D0_007924	chr11	93281218	93285038	-	15	12	unresolved			1	1	0	2
D0_007925	chr11	98194698	98431801	-	15	15	unresolved			1	1	0	2
D0_007926	chr11	118882109	118883695	+	15	14	unresolved			1	0	0	1
D0_007927	chr12	270313	272303	-	15	14	unresolved			1	0	0	1
D0_007928	chr12	9810950	9812340	+	15	14	unresolved			1	0	0	1
D0_007929	chr12	14909235	14911301	-	15	12	unresolved			1	0	0	1
D0_007930	chr12	25333435	25335600	+	15	12	other_v49_added_gene		ENSG00000308495	1	0	0	1
D0_007931	chr12	31844825	31846199	-	15	14	unresolved			1	0	0	1
D0_007932	chr12	39452568	39454211	-	15	11	unresolved			1	0	0	1
D0_007933	chr12	39529012	39529991	-	15	11	unresolved			1	0	0	1
D0_007934	chr12	48289473	48292488	+	15	15	other_v49_added_gene		ENSG00000293682	1	1	0	2
D0_007935	chr12	48853406	48853774	+	15	11	unresolved			1	0	0	1
D0_007936	chr12	50940038	50944180	-	15	13	unresolved			1	0	0	1
D0_007937	chr12	52019485	52020095	+	15	15	unresolved			1	0	0	1
D0_007938	chr12	71722523	71724768	+	15	12	unresolved			1	1	0	2
D0_007939	chr12	84072442	84072620	-	15	15	other_v49_added_gene		ENSG00000289309	1	0	0	1
D0_007940	chr12	94674423	94676425	-	15	13	unresolved			1	0	0	1
D0_007941	chr12	94698391	94700938	-	15	10	unresolved			1	0	0	1
D0_007942	chr12	94718495	94721104	-	15	12	unresolved			1	0	0	1
D0_007943	chr12	96400497	96401998	+	15	14	unresolved			1	1	0	2
D0_007944	chr12	98457145	98458800	+	15	11	unresolved			1	0	0	1
D0_007945	chr12	105169537	105172796	+	15	14	unresolved			1	1	0	2
D0_007946	chr12	106226463	106227490	-	15	13	unresolved			1	0	0	1
D0_007947	chr12	120379602	120380047	-	15	14	unresolved			1	0	0	1
D0_007948	chr12	120685779	120686949	-	15	15	other_v49_added_gene		ENSG00000299604	1	0	0	1
D0_007949	chr12	128985411	129004444	-	15	12	unresolved			0	1	0	1
D0_007950	chr12	131817034	131817640	-	15	13	other_v49_added_gene		ENSG00000295910	1	1	0	2
D0_007951	chr12	132442956	132446183	-	15	13	unresolved			1	1	0	2
D0_007952	chr12	132471419	132472838	-	15	12	unresolved			1	1	0	2
D0_007953	chr13	19795143	19807937	+	15	15	unresolved			1	0	0	1
D0_007954	chr13	19802076	19805858	-	15	14	unresolved			1	0	0	1
D0_007955	chr13	19870716	19871775	+	15	11	unresolved			1	0	0	1
D0_007956	chr13	20776483	20776997	-	15	14	unresolved			1	0	0	1
D0_007957	chr13	30333985	30336155	-	15	12	preexisting_v49_gene_span			1	1	0	2
D0_007958	chr13	31699643	31701246	-	15	13	unresolved			1	0	0	1
D0_007959	chr13	32788287	32790531	+	15	12	unresolved			1	0	0	1
D0_007960	chr13	41456447	41457317	-	15	13	other_v49_added_gene		ENSG00000294583	1	1	0	2
D0_007961	chr13	45331774	45332201	+	15	15	preexisting_v49_gene_span			1	0	0	1
D0_007962	chr13	65327279	65584801	+	15	15	unresolved			1	1	0	2
D0_007963	chr13	79306324	79310926	-	15	14	unresolved			1	0	0	1
D0_007964	chr13	100011827	100025718	-	15	15	unresolved			1	1	0	2
D0_007965	chr13	105676246	105676462	-	15	15	other_v49_added_gene		ENSG00000308108	1	0	0	1
D0_007966	chr14	20483601	20484612	+	15	11	unresolved			1	0	0	1
D0_007967	chr14	21549155	21558681	-	15	15	unresolved			1	0	0	1
D0_007968	chr14	21698283	21698514	+	15	13	unresolved			1	0	0	1
D0_007969	chr14	21979403	21980376	+	15	10	unresolved			1	1	0	2
D0_007970	chr14	21990939	21991215	+	15	9	unresolved			1	0	0	1
D0_007971	chr14	32161760	32163808	+	15	14	unresolved			1	0	0	1
D0_007972	chr14	49569898	49570231	+	15	11	other_v49_added_gene		ENSG00000303153	1	0	0	1
D0_007973	chr14	49855050	49855399	+	15	13	unresolved			1	0	0	1
D0_007974	chr14	54836074	54840012	-	15	15	unresolved			1	0	0	1
D0_007975	chr14	54932305	54932608	+	15	15	unresolved			1	0	0	1
D0_007976	chr14	74450147	74470138	-	15	14	unresolved			1	1	0	2
D0_007977	chr14	92506639	92507962	+	15	13	unresolved			1	0	0	1
D0_007978	chr14	96972422	96972821	-	15	14	unresolved			1	0	0	1
D0_007979	chr14	98465118	98465294	-	15	15	unresolved			1	0	0	1
D0_007980	chr14	99071803	99072806	-	15	14	other_v49_added_gene		ENSG00000294598	1	0	0	1
D0_007981	chr14	99161774	99164746	+	15	13	unresolved			1	0	0	1
D0_007982	chr14	102569818	102582499	-	15	15	unresolved			1	1	0	2
D0_007983	chr14	105693196	105695389	+	15	13	unresolved			1	1	0	2
D0_007984	chr15	21734731	21735237	-	15	15	unresolved			1	0	0	1
D0_007985	chr15	22267039	22267445	-	15	11	unresolved			1	0	0	1
D0_007986	chr15	28777921	28778243	+	15	15	unresolved			1	0	0	1
D0_007987	chr15	28865407	28879090	-	15	15	unresolved			1	1	0	2
D0_007988	chr15	32456343	32459076	-	15	14	unresolved			1	1	0	2
D0_007989	chr15	45425838	45426558	+	15	15	unresolved			1	0	0	1
D0_007990	chr15	51623072	51624223	+	15	14	unresolved			1	0	0	1
D0_007991	chr15	53468140	53469376	-	15	14	unresolved			1	0	0	1
D0_007992	chr15	63503725	63504444	+	15	12	other_v49_added_gene		ENSG00000294840	1	0	0	1
D0_007993	chr15	63607139	63607958	-	15	14	unresolved			1	0	0	1
D0_007994	chr15	64686088	64686931	+	15	15	unresolved			1	1	0	2
D0_007995	chr15	67810374	67810699	-	15	10	unresolved			1	0	0	1
D0_007996	chr15	72898589	72899350	-	15	15	unresolved			1	1	0	2
D0_007997	chr15	78754477	78756452	+	15	15	unresolved			1	1	0	2
D0_007998	chr16	1994641	1996513	-	15	14	unresolved			1	0	0	1
D0_007999	chr16	4302742	4303618	+	15	14	unresolved			1	0	0	1
D0_008000	chr16	11638662	11641171	+	15	13	other_v49_added_gene		ENSG00000296138	1	1	0	2
D0_008001	chr16	25270851	25273878	+	15	13	preexisting_v49_gene_span			1	0	0	1
D0_008002	chr16	29482747	29483613	+	15	15	other_v49_added_gene		ENSG00000309168	1	0	0	1
D0_008003	chr16	31203948	31206903	-	15	13	unresolved			1	0	0	1
D0_008004	chr16	31917447	31917770	-	15	14	unresolved			1	0	0	1
D0_008005	chr16	34137329	34137438	+	15	15	unresolved			1	0	0	1
D0_008006	chr16	46864836	46878014	+	15	14	unresolved			1	0	0	1
D0_008007	chr16	48952451	48952662	+	15	15	unresolved			1	0	0	1
D0_008008	chr16	61323357	61353434	+	15	15	unresolved			1	1	0	2
D0_008009	chr16	79600851	79602146	+	15	13	preexisting_v49_gene_span			1	0	0	1
D0_008010	chr16	88634514	88638221	+	15	14	unresolved			1	1	0	2
D0_008011	chr17	209531	212355	-	15	14	unresolved			1	1	0	2
D0_008012	chr17	1630526	1632591	-	15	15	unresolved			1	1	0	2
D0_008013	chr17	4705815	4708161	-	15	10	unresolved			1	1	0	2
D0_008014	chr17	5737635	5737792	-	15	15	preexisting_v49_gene_span			1	0	0	1
D0_008015	chr17	7032935	7035633	-	15	15	unresolved			1	0	0	1
D0_008016	chr17	7155482	7158531	+	15	14	other_v49_added_gene		ENSG00000289977	1	1	0	2
D0_008017	chr17	10659242	10663621	-	15	15	unresolved			1	0	0	1
D0_008018	chr17	17494081	17494369	+	15	13	unresolved			1	1	0	2
D0_008019	chr17	18269109	18270304	-	15	15	unresolved			1	1	0	2
D0_008020	chr17	21281167	21282312	-	15	14	unresolved			1	1	0	2
D0_008021	chr17	29058650	29060363	+	15	13	unresolved			1	0	0	1
D0_008022	chr17	31007404	31008031	+	15	15	unresolved			1	0	0	1
D0_008023	chr17	32054017	32074640	-	15	15	other_v49_added_gene		ENSG00000308099	1	0	0	1
D0_008024	chr17	36543609	36544834	-	15	14	preexisting_v49_gene_span			1	1	0	2
D0_008025	chr17	38699980	38702164	-	15	11	preexisting_v49_gene_span			1	0	0	1
D0_008026	chr17	47688477	47690869	+	15	14	unresolved			1	0	0	1
D0_008027	chr17	48062705	48064477	+	15	15	unresolved			1	1	0	2
D0_008028	chr17	60175240	60177325	-	15	15	unresolved			1	1	0	2
